Benchmark,Strategy,Preprocessing,Sampling time,Coverage time, N combinations, Coverage, Approx Coverage time, Approx n combinations, Approx coverage
pc_usb_d12.cnf,1,approx,2524.0627819538095,14885.939746093742,2823401.4,0.924453575977447,144.04501066207902,2827764.4,0.9245024010294612
pc_usb_d12.cnf,2,-,2506.825008392334,14885.71834845544,2813045.4,0.9210627576429296,144.1084153652192,2811541.0,0.9191983621735854
pc_usb_d12.cnf,3,exact,2500.120133256912,14886.0604110241,2822733.0,0.9242347247825077,143.99978728294383,2825579.2,0.9237879770672913
pc_usb_d12.cnf,3,approx,2524.4529225349397,14886.108948326098,2832804.4,0.9275323578236682,144.008015346527,2833728.0,0.9264521258788081
pc_usb_d12.cnf,4,-,2512.372428798676,14886.21315755844,2811844.4,0.9206695196340691,144.16599001884458,2805947.8,0.9173697349974891
pc_usb_d12.cnf,5,-,2117.8569836139663,14886.42037339212,2994096.8,0.9803436003051603,143.9253409385682,2998816.4,0.9804257250167392
pc_vmWare.cnf,1,exact,3821.3121720314025,14302.505626726139,2728066.4,0.9218555202358918,160.672205257416,2729242.2,0.9216028997017635
pc_vmWare.cnf,1,approx,3832.103770065306,14303.287498474121,2730075.0,0.9225342570136867,160.5880754470826,2727571.2,0.921038641078838
pc_vmWare.cnf,2,-,3933.346505212782,14302.895347976699,2715400.2,0.917575416793244,160.78453369140638,2715768.2,0.9170530369337829
pc_vmWare.cnf,3,exact,3791.750123548508,14302.553703546519,2733510.2,0.9236950638338998,160.6743066310882,2732904.2,0.9228394736557742
pc_vmWare.cnf,3,approx,3825.084940624238,14303.32188463212,2733412.0,0.923661880546247,160.7316020011902,2728993.2,0.9215188180757259
pc_vmWare.cnf,4,-,3836.433517599106,14302.931053638458,2715578.8,0.9176357684752684,160.83825483322158,2711146.6,0.9154924279261756
pc_vmWare.cnf,5,-,3237.9200225830077,14303.2894800663,2892565.8,0.9774423930354293,160.397215270996,2892636.4,0.9767773977783543
phycore.cnf,1,exact,1086.6994605064401,15337.058637857419,2763472.8,0.9186649557533892,159.31537938117978,2766670.8,0.9199274610572011
phycore.cnf,1,approx,1036.5484807014477,15337.523127412802,2761264.8,0.9179309473628219,159.3026342868804,2765535.2,0.9195498701906711
phycore.cnf,2,-,1063.949551916124,15336.88187670708,2757070.0,0.9165364643932798,159.5534309864044,2751356.8,0.91483550391556
phycore.cnf,3,exact,1076.9776286602041,15336.29357266426,2766006.0,0.9195070708145234,159.5415790081024,2762127.8,0.9184168980890364
phycore.cnf,3,approx,1057.0343516826617,15337.159005022037,2766050.0,0.9195216977933205,159.35551295280442,2763886.6,0.9190017050774599
phycore.cnf,4,-,1083.3429684639,15337.1662817478,2756177.4,0.9162397361824915,159.37918095588662,2756815.6,0.9166505735018726
phycore.cnf,5,-,895.6731564044952,15336.97367801666,2889724.6,0.9606350103386146,159.3107070446016,2890758.4,0.961187010554988
phycore229x.cnf,1,exact,4100.557207822798,17868.1400067806,3082523.4,0.9193304879289019,164.69576759338378,3077845.8,0.9186151555814487
phycore229x.cnf,1,approx,4205.017646551132,17872.72770404814,3082206.8,0.9192360652774862,164.8663037300108,3068785.8,0.9159111041602994
phycore229x.cnf,2,-,4289.545401239396,17866.56471405032,3071622.6,0.9160794379018963,163.8460827350616,3069078.0,0.9159983142955378
phycore229x.cnf,3,exact,4120.07286438942,17868.2069812298,3084264.8,0.9198498423356453,163.87739658355719,3089285.4,0.9220294234222186
phycore229x.cnf,3,approx,4183.438758659362,17867.290149593362,3087376.4,0.9207778446165816,164.0492763519288,3079265.2,0.9190387903040952
phycore229x.cnf,4,-,4198.286016750339,17867.7771527767,3071001.0,0.9158940521782076,164.1243280887604,3069412.0,0.9160980000764057
phycore229x.cnf,5,-,3631.710397291184,17867.4344078541,3264400.0,0.9735732889473306,163.8545110702514,3265978.6,0.974765350416412
picasso.cnf,1,exact,2422.1588729858386,14803.43853936198,2669347.2,0.9239974080207357,161.66322093009938,2671693.8,0.9242210331429328
picasso.cnf,1,approx,2482.946750926972,14803.66105651856,2668268.8,0.9236241186993579,161.6965321063994,2664979.2,0.9218982465462275
picasso.cnf,2,-,2425.618945217134,14803.164884614962,2662909.6,0.9217690258477933,161.80767498016343,2667686.0,0.9228346118933757
picasso.cnf,3,exact,2418.462411785124,14802.72339463234,2671535.2,0.9247547865770918,161.74405436515798,2673803.0,0.9249506702754161
picasso.cnf,3,approx,2424.566118526458,14803.55439414978,2671608.0,0.9247799863754935,161.7725283145904,2670744.4,0.9238926064913212
picasso.cnf,4,-,2493.341883563996,14803.45279026032,2661321.2,0.9212191994771735,161.6882860660556,2662588.6,0.9210712645014165
picasso.cnf,5,-,2101.9013945102697,14804.9846608639,2830319.4,0.9797181084089788,161.6532679080966,2832496.2,0.9798475275637617
pid.cnf,1,exact,2574.3202264785764,14076.732343578342,2575811.0,0.9239258394675847,160.3620716571806,2575760.0,0.9234179974302494
pid.cnf,1,approx,2572.5765476226798,14075.877845859539,2576909.2,0.924319756318201,160.435981273651,2571600.8,0.9219269112518355
pid.cnf,2,-,2577.449853420258,14081.072913360598,2569713.0,0.9217385284540539,161.0395163059234,2565498.0,0.9197390384085902
pid.cnf,3,exact,2581.592489624022,14075.82545557022,2586498.4,0.9277593369628301,160.210336828232,2581590.0,0.9255080706222468
pid.cnf,3,approx,2581.017298078538,14076.59323625564,2579466.0,0.9252368630416179,160.31357903480517,2576339.4,0.9236257141382158
pid.cnf,4,-,2607.4415397644057,14075.68527755736,2572478.0,0.9227303150976113,160.4401645183564,2566623.0,0.9201423544190526
pid.cnf,5,-,2242.594553613662,14077.516694116599,2723368.2,0.9768536008132293,160.3640696525574,2722394.0,0.9759867439886196
prpmc1100.cnf,1,exact,1120.763996219634,13969.478665351859,2539244.0,0.9188394280656578,157.5779202461244,2539047.6,0.9173284024694783
prpmc1100.cnf,1,approx,1119.51393737793,13970.463706350321,2537472.4,0.9181983648473292,157.4962302684782,2538203.6,0.9170234750739915
prpmc1100.cnf,2,-,1122.086297273634,13970.20590114594,2531065.0,0.9158798118640842,157.64355378150958,2529729.8,0.913961989571772
prpmc1100.cnf,3,exact,1104.696829414364,13970.395774126058,2539935.4,0.9190896149640277,157.6017146587372,2537967.2,0.916938066500185
prpmc1100.cnf,3,approx,1124.0025546073898,13970.584089612961,2540339.4,0.9192358045893408,157.4745234489442,2535367.6,0.9159988612190159
prpmc1100.cnf,4,-,1067.449110746385,13970.019800233862,2531595.4,0.9160717400256339,157.60396003723162,2535097.6,0.9159013133555309
prpmc1100.cnf,5,-,933.0289294719696,13971.647902059578,2708553.8,0.9801051117880222,157.3874416351318,2709674.8,0.9789740277007027
psim.cnf,1,exact,1620.942123413086,11986.040256118758,2385548.6,0.9204790946883783,156.8726019382478,2385746.8,0.9205179215231134
psim.cnf,1,approx,1596.3408818244939,11986.141075515738,2385350.0,0.9204024636156749,156.8770987033844,2382504.2,0.9192667948686291
psim.cnf,2,-,1608.156294584274,11986.483739280719,2377771.0,0.9174780582782012,156.977136182785,2379608.2,0.9181494005580799
psim.cnf,3,exact,1553.245242166518,11986.267326593399,2394395.6,0.9238927658878284,156.8085725307464,2391161.4,0.9226070939105095
psim.cnf,3,approx,1581.899763250352,11986.7645394802,2393788.0,0.9236583195646924,156.688093137741,2398968.8,0.9256195056301857
psim.cnf,4,-,1576.1919574737537,11985.97921676636,2377101.4,0.9172196888608672,156.9246385097502,2371013.6,0.9148332551363098
psim.cnf,5,-,1351.3697516441339,11987.84552826882,2532018.0,0.9769952439345311,156.7349925994872,2537232.8,0.9789673671473725
rattler.cnf,1,exact,4007.528850507736,15888.374774932861,2999989.0,0.9175672877498504,152.87348432540898,3004608.6,0.9189439667828061
rattler.cnf,1,approx,4131.5482387542725,15889.101722669602,3004896.0,0.9190681274799257,152.70722146034223,3004919.0,0.9190389010139368
rattler.cnf,2,-,4114.828663253784,15885.60028214454,2969433.8,0.9082217694860656,152.5052499771118,2963950.2,0.9065088058839649
rattler.cnf,3,exact,4015.608518266678,15889.16090579032,3008607.6,0.9202033458907974,152.76418576240542,3009729.8,0.9205102592585345
rattler.cnf,3,approx,4055.3480926513657,15889.401156091702,3023665.2,0.924808816508197,152.7060131549836,3020088.4,0.9236783833777011
rattler.cnf,4,-,4045.9764871597276,15889.37249722482,2970104.2,0.9084268159411385,152.8156235694884,2974037.2,0.9095938625508925
rattler.cnf,5,-,3502.76870532036,15889.616503763198,3186812.4,0.97470851074307,152.6302882671358,3183653.2,0.973703829666458
ref4955.cnf,1,exact,4797.854965209962,13401.79241752626,2536843.8,0.9215557050607674,159.52117710113518,2534494.0,0.9201084746747211
ref4955.cnf,1,approx,4872.268574714662,13401.63258934022,2539167.6,0.9223998686420728,159.5218016147614,2536536.8,0.9208500813197027
ref4955.cnf,2,-,4960.035154199601,13401.842370462424,2530117.8,0.9191123604322022,159.5747895240786,2524348.2,0.9164252003949814
ref4955.cnf,3,exact,4816.1958538532235,13401.090323591237,2538056.6,0.9219962772233492,159.2831437587738,2546046.4,0.9243023931226763
ref4955.cnf,3,approx,4859.52748579979,13402.16335549356,2539058.0,0.9223600544031061,159.48330020904535,2545376.8,0.9240593052973975
ref4955.cnf,4,-,4862.472336626053,13398.92379307748,2529010.6,0.9187101494341728,159.09972648620618,2526725.6,0.9172882783457249
ref4955.cnf,5,-,4293.89585671425,13402.2930581093,2689049.2,0.9768471481961534,159.3580394744872,2684675.2,0.9746294144981412
refidt334.cnf,1,exact,2218.073111104966,14539.64577388762,2768214.0,0.9159405002342617,157.9369925022124,2768663.0,0.916222453723314
refidt334.cnf,1,approx,2210.5803333282483,14539.16322746276,2766909.6,0.9155089032592783,157.91280221939078,2766322.4,0.9154478884276516
refidt334.cnf,2,-,2191.2693828582783,14536.295347404459,2762437.2,0.914029085480289,157.4189678192138,2763081.8,0.9143754897704168
refidt334.cnf,3,exact,2210.015219449998,14538.597022819518,2768535.8,0.9160469767035572,157.619165802002,2768158.8,0.9160556008556423
refidt334.cnf,3,approx,2182.4223046779616,14536.45860004424,2770341.8,0.9166445419725081,157.4045583724976,2766250.6,0.9154241279439173
refidt334.cnf,4,-,2223.502515697478,14538.288058376318,2763496.6,0.9143796173994065,157.6201386928558,2758545.2,0.9128742110725175
refidt334.cnf,5,-,1917.2693473339077,14537.56341972352,2950664.2,0.9763092171961152,157.22979817390438,2950314.4,0.9763356171636731
sa1100mm.cnf,1,exact,722.6314993858339,13866.751396799082,2543551.0,0.9214873053947314,167.4526125431062,2549152.8,0.9230281910456061
sa1100mm.cnf,1,approx,731.6906254768371,13898.391159152981,2535815.0,0.9186846779677472,171.3633378505708,2537322.0,0.9187443513626252
sa1100mm.cnf,2,-,739.6218931674958,13866.647555589661,2530107.6,0.9166169794443799,167.68766064643881,2526671.4,0.9148878528225806
sa1100mm.cnf,3,exact,725.8141486167906,13865.85588140488,2539622.2,0.9200639648265907,167.3856310844422,2538839.0,0.9192936451381162
sa1100mm.cnf,3,approx,720.1099390506745,13867.13714728356,2539171.8,0.9199007922059715,167.5473523616788,2540726.6,0.9199771302604745
sa1100mm.cnf,4,-,752.2729933261871,13866.726824522042,2534133.8,0.9180756064540134,167.5652353763582,2535030.4,0.9179145810159435
sa1100mm.cnf,5,-,611.7450884819033,13864.56783056258,2693037.4,0.9756438054724417,167.1297636032104,2693008.4,0.9751171730163145
sam7ex256.cnf,1,exact,1406.295108032226,17117.62587742806,3000691.2,0.9229332057928399,146.9854184627534,3004073.8,0.9234075606901163
sam7ex256.cnf,1,approx,1414.907085561752,17118.019829082477,2999197.8,0.9224738754727021,147.106244659424,2998667.0,0.9217455908679572
sam7ex256.cnf,2,-,1381.5400447368618,17114.64222049714,2994126.2,0.9209139855225136,146.5677506923676,2998867.4,0.9218071908443498
sam7ex256.cnf,3,exact,1352.063503170012,17119.078432559978,2999862.2,0.9226782273306771,146.9125496387482,3003392.8,0.923198231429021
sam7ex256.cnf,3,approx,1411.731942367554,17117.851443958283,3000763.8,0.9229555356316255,146.954827928543,3009560.4,0.9250940598441926
sam7ex256.cnf,4,-,1405.062595367432,17118.66868104934,2990157.6,0.919693349183623,147.0011509895322,2991698.2,0.9196034855012589
sam7ex256.cnf,5,-,1182.829336738584,17116.13612422942,3187811.8,0.9804865505781614,146.4997733592986,3191385.4,0.9809843577864334
se7751.cnf,1,exact,2540.2092420101158,15230.22664852142,2873428.8,0.9230408065780853,150.5382720470428,2872673.8,0.9240268471055666
se7751.cnf,1,approx,2550.54246072769,15229.765860748283,2876123.2,0.9239063373854763,150.41367545127883,2878352.2,0.925853366374341
se7751.cnf,2,-,2548.9823418617243,15229.38649339678,2870739.6,0.9221769461834762,150.5446506500242,2872068.4,0.923832113595191
se7751.cnf,3,exact,2525.8585321426376,15229.80715560916,2875073.0,0.9235689782502616,150.4834845066072,2873771.8,0.9243800307765151
se7751.cnf,3,approx,2531.693864011764,15229.693458938598,2896779.2,0.9305417309266968,150.4964826107024,2901027.2,0.9331470273386037
se7751.cnf,4,-,2618.4054005622843,15228.81610069274,2871698.4,0.9224849446017238,150.55021638870238,2868585.8,0.9227118973361328
se7751.cnf,5,-,2217.5121863842005,15229.109635591522,3035217.4,0.9750126806816439,150.20877790451038,3043777.0,0.979064056838768
sh4_202_md.cnf,1,exact,1528.4248786926278,14547.06350188256,2718485.0,0.9203980773274081,152.61259050369281,2718877.8,0.9206498271714635
sh4_202_md.cnf,1,approx,1563.551711750032,14546.08466939926,2718972.6,0.9205631641689775,152.3722901344298,2713698.2,0.918895942592753
sh4_202_md.cnf,2,-,1532.652548074724,14546.67656502724,2713279.0,0.9186354807375551,153.027723312378,2709233.0,0.9173839637872746
sh4_202_md.cnf,3,exact,1509.1167184352882,14545.867473697663,2719108.2,0.9206090742914487,152.29332089424162,2718163.4,0.9204079213982317
sh4_202_md.cnf,3,approx,1527.288276290892,14545.96562232972,2725412.4,0.9227434887020808,152.2930722236634,2732059.2,0.9251132324895976
sh4_202_md.cnf,4,-,1531.0309033870699,14548.465585136419,2708985.6,0.9171818633347744,152.51050219535801,2716770.2,0.9199361645067615
sh4_202_md.cnf,5,-,1295.615371561052,14545.174062871962,2886333.0,0.9772264124049423,151.963289642334,2885840.4,0.977185685029473
sh7708.cnf,1,exact,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
sh7708.cnf,1,approx,3456.1289620876296,-1.0,2659315.4,-1.0,154.44671406745903,2652257.8,0.9152280946333919
sh7708.cnf,2,-,3442.491315984726,-1.0,2652106.8,-1.0,154.27883810997,2655872.4,0.9164754030477031
sh7708.cnf,3,exact,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
sh7708.cnf,3,approx,3388.730922365188,-1.0,2674189.4,-1.0,154.30597114563,2681494.0,0.9253167789310954
sh7708.cnf,4,-,3510.125659656524,-1.0,2652002.4,-1.0,154.2737165927888,2647721.6,0.9136627650176677
sh7708.cnf,5,-,2974.042020988464,-1.0,2827869.8,-1.0,153.81704139709478,2823494.4,0.9743175795053004
skmb91302.cnf,1,exact,1360.2773042202,12973.4949505806,2540812.0,0.9219951113588332,156.28335804939258,2550357.2,0.9269010804335689
skmb91302.cnf,1,approx,1376.4106897354118,12973.290626812,2541780.4,0.9223465187301146,156.3432587623598,2534176.8,0.9210204805545221
skmb91302.cnf,2,-,1346.621003770828,12975.94381232262,2538947.8,0.9213186412828908,156.8347602844238,2547682.8,0.9259290972739114
skmb91302.cnf,3,exact,1349.3433275699622,12973.4724226475,2563363.8,0.9301785776492718,156.2700511455536,2558915.2,0.9300113974692966
skmb91302.cnf,3,approx,1361.2380992889398,12976.020916605,2550818.4,0.9256261757123945,156.6414732933044,2553365.8,0.9279945251442128
skmb91302.cnf,4,-,1367.3106647968261,12975.570629882819,2536694.2,0.9205008679950766,156.76799764633182,2537285.8,0.9221504146120207
skmb91302.cnf,5,-,1160.081285858154,12974.78127388952,2704247.2,0.9813015281358137,156.1897931575774,2701762.2,0.9819276696827315
sleb.cnf,1,exact,707.5035597324372,12267.82076807022,2417344.8,0.9209521980835345,166.6208986759184,2418870.6,0.9220055895052692
sleb.cnf,1,approx,694.3668664932254,12267.56734948158,2417120.2,0.9208666307024604,166.7318114757536,2414633.8,0.9203906402468777
sleb.cnf,2,-,699.8166357040403,12267.59986248018,2410426.4,0.9183164484431765,166.7381268978118,2414793.0,0.9204513228190867
sleb.cnf,3,exact,722.1276735782624,12267.76001152992,2417394.6,0.9209711707263549,166.8226243019102,2420335.8,0.9225640826258783
sleb.cnf,3,approx,686.965494823456,12268.08304162026,2416735.0,0.9207198784531732,166.6006846904754,2422693.2,0.9234626573477754
sleb.cnf,4,-,703.991632223129,12264.62454195024,2409372.2,0.9179148227391313,166.28158874511718,2411097.8,0.9190428162812256
sleb.cnf,5,-,581.4939771175384,12265.8358402729,2563409.8,0.9765995690390852,166.11085443496722,2564353.8,0.9774597025029275
smdk2410.cnf,1,exact,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
smdk2410.cnf,1,approx,2915.552225542068,-1.0,2751096.8,-1.0,170.2786640167234,2751616.0,0.9285158949550796
smdk2410.cnf,2,-,2854.7605573177343,-1.0,2718178.0,-1.0,170.345921039581,2717662.6,0.9170585289607809
smdk2410.cnf,3,exact,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
smdk2410.cnf,3,approx,2854.43663830757,-1.0,2763685.0,-1.0,170.2310174942018,2757503.4,0.9305025618737044
smdk2410.cnf,4,-,2846.792803144454,-1.0,2717964.8,-1.0,170.2462502956388,2715748.2,0.9164125264555978
smdk2410.cnf,5,-,2548.973878002166,-1.0,2903445.2,-1.0,169.92062134742739,2900576.2,0.9787815982420522
snds.cnf,1,exact,1156.6139260292082,13854.29791522026,2543697.6,0.9225721933279653,146.24590859413144,2546649.4,0.921779949847109
snds.cnf,1,approx,1179.154631948472,13857.6580449581,2543873.8,0.9226360992028088,146.6823507785798,2538345.0,0.9187741063982579
snds.cnf,2,-,1191.9049083232862,13856.253331613538,2536579.0,0.9199903524615733,146.5517716884612,2540688.8,0.9196224633988139
snds.cnf,3,exact,1166.072608232496,13854.38737044334,2550804.8,0.9251498995350319,146.24291682243378,2546548.8,0.9217435368791698
snds.cnf,3,approx,1168.91502556801,13857.0033021927,2551374.0,0.9253563423497922,146.6705673217774,2555288.4,0.9249069044199411
snds.cnf,4,-,1181.331336832046,13856.530084657661,2528229.0,0.9169618958501076,146.71630940437322,2524348.2,0.9137078536184211
snds.cnf,5,-,1006.9041221141804,13857.40066871644,2707053.2,0.9818195402548981,146.333861064911,2704766.4,0.9790116521497406
sparc_erc32.cnf,1,exact,928.9699392318726,11618.951179122938,2332108.8,0.920109934593178,153.7454787254334,2325208.2,0.9174590435606058
sparc_erc32.cnf,1,approx,943.0130661010744,11620.009754991519,2331868.6,0.9200151661131274,153.82743573188782,2329118.8,0.9190020517676768
sparc_erc32.cnf,2,-,941.1028079509736,11619.96762557032,2322952.2,0.9164972906946188,153.8766166687012,2326593.8,0.9180057607323233
sparc_erc32.cnf,3,exact,920.3728967666626,11620.031267499939,2341876.2,0.9239635634526658,153.9329439640046,2338510.0,0.922707544191919
sparc_erc32.cnf,3,approx,935.0616070747376,11619.458351087582,2348973.4,0.9267636919148515,153.80508999824522,2344791.4,0.9251860006313131
sparc_erc32.cnf,4,-,963.9006855964659,11619.95099430084,2322112.4,0.9161659561003364,154.014294576645,2322098.2,0.9162319286616162
sparc_erc32.cnf,5,-,781.1823810577395,11623.9794950485,2488129.0,0.9816661261470262,153.65978317260743,2488679.4,0.9819599905303029
sparc_leon.cnf,1,exact,941.7669400691987,11695.5674115181,2332108.8,0.920109934593178,160.5478369235992,2332567.4,0.9185071982106852
sparc_leon.cnf,1,approx,915.2498834609985,11695.442779016521,2335177.4,0.9213206196801229,160.5055290222168,2335492.4,0.9196589906754029
sparc_leon.cnf,2,-,918.5589654922485,11695.663665103899,2322952.2,0.9164972906946188,160.4639719486238,2323360.8,0.9148818674395164
sparc_leon.cnf,3,exact,919.6657630920411,11694.4235089302,2338993.2,0.9228261049681251,160.22799587249762,2338940.8,0.921016885080645
sparc_leon.cnf,3,approx,917.3734645843508,11697.381152820579,2332552.0,0.9202847946696087,160.9186648368836,2335585.0,0.9196954542590726
sparc_leon.cnf,4,-,933.2879583358766,11694.15994024278,2323244.4,0.9166125752486194,160.22836360931382,2327979.4,0.9167005575856854
sparc_leon.cnf,5,-,773.6519353866578,11695.30998926162,2488129.0,0.9816661261470262,160.0979472637178,2485877.2,0.9788767956149194
sparclite_sim.cnf,1,exact,943.3715369701385,11432.270016860979,2332108.8,0.920109934593178,157.5026408195494,2334168.4,0.9213667454021828
sparclite_sim.cnf,1,approx,938.1535590171814,11432.451004219061,2332444.2,0.9202422632701518,157.3829103946684,2332290.4,0.9206254420978173
sparclite_sim.cnf,2,-,961.3567461967459,11433.938504505142,2322952.2,0.9164972906946188,157.534400320053,2326809.4,0.9184619259044053
sparclite_sim.cnf,3,exact,925.2244610786436,11432.75381898878,2331109.6,0.919715710341443,157.4039276599884,2331058.4,0.9201391344987873
sparclite_sim.cnf,3,approx,923.9777170658111,11431.31443595888,2333934.2,0.920830127696779,157.27661476135262,2325577.6,0.9179756972514148
sparclite_sim.cnf,4,-,953.2433318614961,11433.22221665382,2323901.0,0.9168716301362189,157.63043308258062,2319573.2,0.9156055792744544
sparclite_sim.cnf,5,-,772.6994547367096,11433.01438884734,2488129.0,0.9816661261470262,157.0226672649384,2489418.2,0.9826485290774052
stb.cnf,1,exact,1321.08556752205,14137.84205641746,2695833.6,0.9242587645435746,163.4271799087524,2692286.6,0.9221978719089794
stb.cnf,1,approx,1333.4811277866359,14141.399044609101,2692319.6,0.9230539997915492,163.7451359272004,2698407.4,0.9242944498640829
stb.cnf,2,-,1322.4691262722022,14139.6219013691,2689145.4,0.9219657344882253,163.7294590950012,2688182.4,0.920792046650298
stb.cnf,3,exact,1304.581064224242,14172.64910244942,2698267.0,0.9250930487062318,166.7232790470124,2696744.8,0.9237249539635217
stb.cnf,3,approx,1325.059380960466,14140.502933120739,2695597.6,0.9241778526251119,163.81957526207003,2695010.8,0.923131001183795
stb.cnf,4,-,1348.74165034294,14140.075782585141,2689611.4,0.9221255012424777,163.9010035037994,2686660.8,0.9202708479480883
stb.cnf,5,-,1096.2015093803398,14140.882240772238,2829960.2,0.9702436820134178,163.50581812858601,2827903.8,0.9686512818967031
stdeval1.cnf,1,exact,828.7001936912536,12026.64206004146,2421044.8,0.9191360508784214,173.1283031463622,2423157.8,0.9207646066391048
stdeval1.cnf,1,approx,835.7128829479218,12026.61607375144,2420819.6,0.9190505549641538,173.198339176178,2411107.6,0.9161857064688717
stdeval1.cnf,2,-,840.9967310428619,12025.99689955712,2414670.6,0.916716121674505,173.09357304573078,2419098.6,0.9192221698686771
stdeval1.cnf,3,exact,811.7886134624481,12026.194608068461,2421900.8,0.9194610264672877,173.0718040943146,2426673.6,0.9221005593385214
stdeval1.cnf,3,approx,829.6638359546662,12026.51077079776,2424675.4,0.9205143877626947,173.1683480262756,2418235.6,0.9188942424610896
stdeval1.cnf,4,-,879.4223881721497,12026.53085279466,2414432.6,0.9166257663121797,173.185860967636,2411235.6,0.9162343446011671
stdeval1.cnf,5,-,683.623120355606,12027.24680905342,2573828.6,0.9771395618296428,172.871527862549,2570090.4,0.9765968506809335
stm3210e_eval.cnf,1,exact,617.399728012085,14194.01750359534,2777280.0,0.924484827261597,165.7933522701264,2775812.8,0.9235961456558772
stm3210e_eval.cnf,1,approx,622.005265045166,14195.979261732102,2779617.6,0.9252629539654968,166.0571046352388,2778938.8,0.9246362595826231
stm3210e_eval.cnf,2,-,626.4792937755589,14196.066074085222,2744843.0,0.913687387197259,166.171520805359,2743498.0,0.9128440428023847
stm3210e_eval.cnf,3,exact,601.4220477581024,14196.778718614582,2785717.2,0.9272933533679211,166.2825763225556,2785990.4,0.926982538330494
stm3210e_eval.cnf,3,approx,626.5248017787933,14196.71417627336,2787875.8,0.9280118955920132,166.27843532562238,2786790.2,0.9272486557708687
stm3210e_eval.cnf,4,-,620.4778476238253,14197.438522291177,2745361.2,0.9138598826019315,166.2608412265778,2752004.0,0.9156742440374787
stm3210e_eval.cnf,5,-,483.7002655982972,14197.590564155582,2925214.4,0.9737283706673928,166.0199572563172,2926262.6,0.9736553050468482
toybox.cnf,1,exact,9.37748789787293,189.2020638942718,256494.0,1.0,80.1943395614624,256064.8,0.9990043695380763
toybox.cnf,1,approx,8.412896919250489,189.0852206230164,256494.0,1.0,79.57213840484623,255617.6,0.9972596754057426
toybox.cnf,2,-,7.99551362991333,188.92230782508838,256494.0,1.0,79.25557775497438,255831.4,0.9980937890137337
toybox.cnf,3,exact,35.099018096923814,189.3844155311586,256476.0,0.9999298229198343,79.94340562820437,254396.6,0.9924960986267164
toybox.cnf,3,approx,36.369306182861315,188.9616134643556,256431.6,0.9997567194554261,79.49173889160157,258053.2,1.0067618601747825
toybox.cnf,4,-,35.5278274536133,189.16165652275077,256482.8,0.9999563342612301,79.83581953048706,256825.4,1.00197175405743
toybox.cnf,5,-,1.218410634994506,188.8978753089908,256494.0,1.0,79.59869103431703,256772.2,1.0017642009987509
ts1000.cnf,1,exact,1257.601784944534,15028.06290698052,2922993.4,0.9228700534148164,141.887751340866,2923250.6,0.9244614359010687
ts1000.cnf,1,approx,1241.162919282914,15028.69877605436,2923432.2,0.9230085947401024,141.86283988952619,2920402.6,0.923560772040965
ts1000.cnf,2,-,1285.6668631076798,15028.650429916399,2894473.4,0.9138654987266701,141.81030035018938,2888544.2,0.9134857335856541
ts1000.cnf,3,exact,1240.784034872054,15028.145485687239,2932332.4,0.9258186346291433,141.71375274658197,2937983.4,0.9291206004088408
ts1000.cnf,3,approx,1243.976750183106,15027.9279566765,2926175.2,0.923874635887002,141.76608023643502,2927693.2,0.925866382974417
ts1000.cnf,4,-,1240.68869781494,15028.068330383318,2897621.6,0.9148594727473297,141.9156369686124,2896746.2,0.9160795696041124
ts1000.cnf,5,-,1037.5240049362178,15029.736302948,3076578.8,0.9713612221946487,141.5814002513888,3071757.6,0.9714259330472796
ts6.cnf,1,exact,1118.82891559601,13969.94123730662,2665517.4,0.9203105039353332,162.69088945388822,2665580.2,0.918851275701553
ts6.cnf,1,approx,1113.0166680336,13970.222005033498,2665827.0,0.9204173980535326,163.078336572647,2669051.0,0.9200476940301797
ts6.cnf,2,-,1126.4973906517018,13969.581031751619,2656893.2,0.9173328674554364,162.8702919960022,2651142.6,0.9138744953450404
ts6.cnf,3,exact,1069.1715543746961,13969.746344184841,2665917.4,0.9204486100311982,162.6816156387328,2666829.6,0.9192819559654076
ts6.cnf,3,approx,1094.6404805183422,13969.017010688778,2666948.4,0.9208045784932899,162.7814101696014,2666413.0,0.9191383499161665
ts6.cnf,4,-,1127.832838773728,13969.3446902752,2656620.8,0.9172388172041523,162.8261812686922,2649823.4,0.9134197543460993
ts6.cnf,5,-,914.4823978900907,13970.722506809241,2824966.4,0.9753627011342653,162.5804389953612,2826200.8,0.9742187499999998
tx39_sim.cnf,1,exact,750.9890539169314,12363.1129161358,2366455.4,0.9203728854165695,161.35579094886782,2370610.6,0.9212293728859928
tx39_sim.cnf,1,approx,773.4386230945587,12362.866226243961,2367000.6,0.9205849271466306,161.2960704803466,2365245.4,0.9191444333217271
tx39_sim.cnf,2,-,756.2280484676362,12363.55060267448,2360012.6,0.9178671215529605,161.3097769260408,2358437.4,0.916498815534222
tx39_sim.cnf,3,exact,744.0009434223176,12363.69671220778,2374377.4,0.9234539466519808,161.2385178089142,2373810.6,0.922472906511142
tx39_sim.cnf,3,approx,772.587050628662,12365.10245156288,2375544.8,0.9239079773116904,161.72675542831422,2371614.6,0.9216195315608834
